name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.trip_shares\` has a foreign key \`trip_shares_shared_by_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""trip_shares"",""type"":""table"",""schema"":""public"",""fkey_name"":""trip_shares_shared_by_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_trip_shares_trip_shares_shared_by_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.trip_template_comments\` has a foreign key \`trip_template_comments_parent_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""trip_template_comments"",""type"":""table"",""schema"":""public"",""fkey_name"":""trip_template_comments_parent_id_fkey"",""fkey_columns"":[4]}",unindexed_foreign_keys_public_trip_template_comments_trip_template_comments_parent_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.trip_template_comments\` has a foreign key \`trip_template_comments_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""trip_template_comments"",""type"":""table"",""schema"":""public"",""fkey_name"":""trip_template_comments_user_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_trip_template_comments_trip_template_comments_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_active_sessions\` has a foreign key \`user_active_sessions_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_active_sessions"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_active_sessions_user_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_user_active_sessions_user_active_sessions_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_friendships\` has a foreign key \`user_friendships_addressee_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_friendships"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_friendships_addressee_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_user_friendships_user_friendships_addressee_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_hustle_attempts\` has a foreign key \`user_hustle_attempts_hustle_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_hustle_attempts"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_hustle_attempts_hustle_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_user_hustle_attempts_user_hustle_attempts_hustle_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_knowledge_buckets\` has a foreign key \`user_knowledge_buckets_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_knowledge_buckets"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_knowledge_buckets_user_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_user_knowledge_buckets_user_knowledge_buckets_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_knowledge_chunks\` has a foreign key \`user_knowledge_chunks_document_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_knowledge_chunks"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_knowledge_chunks_document_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_user_knowledge_chunks_user_knowledge_chunks_document_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_knowledge_chunks\` has a foreign key \`user_knowledge_chunks_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_knowledge_chunks"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_knowledge_chunks_user_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_user_knowledge_chunks_user_knowledge_chunks_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_knowledge_documents\` has a foreign key \`user_knowledge_documents_bucket_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_knowledge_documents"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_knowledge_documents_bucket_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_user_knowledge_documents_user_knowledge_documents_bucket_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_knowledge_documents\` has a foreign key \`user_knowledge_documents_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_knowledge_documents"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_knowledge_documents_user_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_user_knowledge_documents_user_knowledge_documents_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_locations\` has a foreign key \`user_locations_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_locations"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_locations_user_id_fkey"",""fkey_columns"":[12]}",unindexed_foreign_keys_public_user_locations_user_locations_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_login_history\` has a foreign key \`user_login_history_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_login_history"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_login_history_user_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_user_login_history_user_login_history_user_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_notifications\` has a foreign key \`user_notifications_newsletter_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_notifications"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_notifications_newsletter_id_fkey"",""fkey_columns"":[6]}",unindexed_foreign_keys_public_user_notifications_user_notifications_newsletter_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_savings_tracking\` has a foreign key \`user_savings_tracking_recommendation_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_savings_tracking"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_savings_tracking_recommendation_id_fkey"",""fkey_columns"":[3]}",unindexed_foreign_keys_public_user_savings_tracking_user_savings_tracking_recommendation_id_fkey
unindexed_foreign_keys,Unindexed foreign keys,INFO,EXTERNAL,"[""PERFORMANCE""]","Identifies foreign key constraints without a covering index, which can impact database performance.",Table \`public.user_sessions\` has a foreign key \`user_sessions_user_id_fkey\` without a covering index. This can lead to suboptimal query performance.,https://supabase.com/docs/guides/database/database-linter?lint=0001_unindexed_foreign_keys,"{""name"":""user_sessions"",""type"":""table"",""schema"":""public"",""fkey_name"":""user_sessions_user_id_fkey"",""fkey_columns"":[2]}",unindexed_foreign_keys_public_user_sessions_user_sessions_user_id_fkey
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_friends_friend_id\` on table \`public.user_friends\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_friends"",""type"":""table"",""schema"":""public""}",unused_index_public_user_friends_idx_user_friends_friend_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_friends_status\` on table \`public.user_friends\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_friends"",""type"":""table"",""schema"":""public""}",unused_index_public_user_friends_idx_user_friends_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_friend_locations_user_id\` on table \`public.friend_locations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""friend_locations"",""type"":""table"",""schema"":""public""}",unused_index_public_friend_locations_idx_friend_locations_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_saved_trips_is_public\` on table \`public.saved_trips\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""saved_trips"",""type"":""table"",""schema"":""public""}",unused_index_public_saved_trips_idx_saved_trips_is_public
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_maintenance_records_user_id\` on table \`public.maintenance_records\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""maintenance_records"",""type"":""table"",""schema"":""public""}",unused_index_public_maintenance_records_idx_maintenance_records_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_saved_trips_created_at\` on table \`public.saved_trips\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""saved_trips"",""type"":""table"",""schema"":""public""}",unused_index_public_saved_trips_idx_saved_trips_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_saved_trips_tags\` on table \`public.saved_trips\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""saved_trips"",""type"":""table"",""schema"":""public""}",unused_index_public_saved_trips_idx_saved_trips_tags
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_regional_pain_points_type\` on table \`public.regional_pain_points\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""regional_pain_points"",""type"":""table"",""schema"":""public""}",unused_index_public_regional_pain_points_idx_regional_pain_points_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_friend_locations_updated\` on table \`public.friend_locations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""friend_locations"",""type"":""table"",""schema"":""public""}",unused_index_public_friend_locations_idx_friend_locations_updated
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_group_trip_participants_trip_id\` on table \`public.group_trip_participants\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""group_trip_participants"",""type"":""table"",""schema"":""public""}",unused_index_public_group_trip_participants_idx_group_trip_participants_trip_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_affiliate_sales_user_id\` on table \`public.affiliate_sales\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""affiliate_sales"",""type"":""table"",""schema"":""public""}",unused_index_public_affiliate_sales_idx_affiliate_sales_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_affiliate_sales_sale_date\` on table \`public.affiliate_sales\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""affiliate_sales"",""type"":""table"",""schema"":""public""}",unused_index_public_affiliate_sales_idx_affiliate_sales_sale_date
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_wishlists_user_id\` on table \`public.user_wishlists\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_wishlists"",""type"":""table"",""schema"":""public""}",unused_index_public_user_wishlists_idx_user_wishlists_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_shares_trip_id\` on table \`public.trip_shares\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_shares"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_shares_idx_trip_shares_trip_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_maintenance_records_status\` on table \`public.maintenance_records\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""maintenance_records"",""type"":""table"",""schema"":""public""}",unused_index_public_maintenance_records_idx_maintenance_records_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_trip_shares_shared_with\` on table \`public.trip_shares\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""trip_shares"",""type"":""table"",""schema"":""public""}",unused_index_public_trip_shares_idx_trip_shares_shared_with
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_conversations_created_at\` on table \`public.conversations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""conversations"",""type"":""table"",""schema"":""public""}",unused_index_public_conversations_idx_conversations_created_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_conversations_user_id\` on table \`public.conversations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""conversations"",""type"":""table"",""schema"":""public""}",unused_index_public_conversations_idx_conversations_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_meetup_suggestions_user_id\` on table \`public.meetup_suggestions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""meetup_suggestions"",""type"":""table"",""schema"":""public""}",unused_index_public_meetup_suggestions_idx_meetup_suggestions_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_meetup_suggestions_expires\` on table \`public.meetup_suggestions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""meetup_suggestions"",""type"":""table"",""schema"":""public""}",unused_index_public_meetup_suggestions_idx_meetup_suggestions_expires
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_health_check_checked_at\` on table \`public.health_check\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""health_check"",""type"":""table"",""schema"":""public""}",unused_index_public_health_check_idx_health_check_checked_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_social_posts_location\` on table \`public.social_posts\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""social_posts"",""type"":""table"",""schema"":""public""}",unused_index_public_social_posts_idx_social_posts_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_social_posts_group_id\` on table \`public.social_posts\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""social_posts"",""type"":""table"",""schema"":""public""}",unused_index_public_social_posts_idx_social_posts_group_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_locations_status\` on table \`public.user_locations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""user_locations"",""type"":""table"",""schema"":""public""}",unused_index_public_user_locations_idx_user_locations_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_messages_conversation_created\` on table \`public.pam_messages\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_messages"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_messages_idx_pam_messages_conversation_created
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_context_user_interaction\` on table \`public.pam_user_context\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_user_context"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_user_context_idx_pam_context_user_interaction
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_food_items_category_id\` on table \`public.food_items\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""food_items"",""type"":""table"",""schema"":""public""}",unused_index_public_food_items_idx_food_items_category_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_food_items_expiry_date\` on table \`public.food_items\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""food_items"",""type"":""table"",""schema"":""public""}",unused_index_public_food_items_idx_food_items_expiry_date
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_food_items_status\` on table \`public.food_items\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""food_items"",""type"":""table"",""schema"":""public""}",unused_index_public_food_items_idx_food_items_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_analytics_user_event\` on table \`public.pam_analytics\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_analytics"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_analytics_idx_pam_analytics_user_event
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_profiles_user_id\` on table \`public.profiles\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""profiles"",""type"":""table"",""schema"":""public""}",unused_index_public_profiles_idx_profiles_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_profiles_last_active\` on table \`public.profiles\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""profiles"",""type"":""table"",""schema"":""public""}",unused_index_public_profiles_idx_profiles_last_active
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_memory_trace_id\` on table \`public.pam_memory\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_memory"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_memory_idx_pam_memory_trace_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_memory_timestamp\` on table \`public.pam_memory\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_memory"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_memory_idx_pam_memory_timestamp
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_memory_intent\` on table \`public.pam_memory\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_memory"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_memory_idx_pam_memory_intent
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_audio_cache_text_hash\` on table \`public.audio_cache\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""audio_cache"",""type"":""table"",""schema"":""public""}",unused_index_public_audio_cache_idx_audio_cache_text_hash
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_audio_cache_expires_at\` on table \`public.audio_cache\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""audio_cache"",""type"":""table"",""schema"":""public""}",unused_index_public_audio_cache_idx_audio_cache_expires_at
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_support_tickets_user_id\` on table \`public.support_tickets\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""support_tickets"",""type"":""table"",""schema"":""public""}",unused_index_public_support_tickets_idx_support_tickets_user_id
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_support_tickets_status\` on table \`public.support_tickets\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""support_tickets"",""type"":""table"",""schema"":""public""}",unused_index_public_support_tickets_idx_support_tickets_status
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_conversation_sessions_user_active\` on table \`public.pam_conversation_sessions\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_conversation_sessions"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_conversation_sessions_idx_conversation_sessions_user_active
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_user_context_last_interaction\` on table \`public.pam_user_context\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_user_context"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_user_context_idx_user_context_last_interaction
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_conversation_threads_user_active\` on table \`public.pam_conversation_threads\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_conversation_threads"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_conversation_threads_idx_conversation_threads_user_active
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_learning_events_user_type\` on table \`public.pam_learning_events\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_learning_events"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_learning_events_idx_learning_events_user_type
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_travel_intelligence_location\` on table \`public.travel_intelligence_raw\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""travel_intelligence_raw"",""type"":""table"",""schema"":""public""}",unused_index_public_travel_intelligence_raw_idx_travel_intelligence_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_pam_recommendations_location\` on table \`public.pam_recommendations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""pam_recommendations"",""type"":""table"",""schema"":""public""}",unused_index_public_pam_recommendations_idx_pam_recommendations_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_fuel_stations_location\` on table \`public.fuel_stations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""fuel_stations"",""type"":""table"",""schema"":""public""}",unused_index_public_fuel_stations_idx_fuel_stations_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_camping_locations_location\` on table \`public.camping_locations\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""camping_locations"",""type"":""table"",""schema"":""public""}",unused_index_public_camping_locations_idx_camping_locations_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_local_events_location\` on table \`public.local_events\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""local_events"",""type"":""table"",""schema"":""public""}",unused_index_public_local_events_idx_local_events_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_social_venues_location\` on table \`public.social_venues\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""social_venues"",""type"":""table"",""schema"":""public""}",unused_index_public_social_venues_idx_social_venues_location
unused_index,Unused Index,INFO,EXTERNAL,"[""PERFORMANCE""]",Detects if an index has never been used and may be a candidate for removal.,Index \`idx_rv_services_location\` on table \`public.rv_services\` has not been used,https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index,"{""name"":""rv_services"",""type"":""table"",""schema"":""public""}",unused_index_public_rv_services_idx_rv_services_location
